,node_856.2_harmonico_60,node_856.2_harmonico_180,node_856.2_harmonico_300,node_856.2_harmonico_420,node_856.2_harmonico_540,node_856.2_harmonico_660,node_856.2_harmonico_780,node_856.2_harmonico_900,node_856.2_harmonico_1020,node_856.2_harmonico_1140,node_856.2_harmonico_1260,node_856.2_harmonico_1380,node_856.2_harmonico_1500,node_856.2_harmonico_1620,node_856.2_harmonico_1740,node_856.2_harmonico_1860,node_856.2_harmonico_1980,node_856.2_harmonico_2100,node_856.2_harmonico_2220,node_856.2_harmonico_2340,node_856.2_harmonico_2460,node_856.2_harmonico_2580,node_856.2_harmonico_2700,node_856.2_harmonico_2820,node_856.2_harmonico_2940
1,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603,20914.134401590603
3,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313,-41828.91830290313
5,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935,20914.78390947935
7,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269,-0.257961808849269
9,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378,-13072.32266484378
11,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674,13072.57151554674
13,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624,-13.797053404404624
15,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209,-13044.140561379209
17,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458,13059.753398936458
19,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881,-23.01471405350881
21,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946,-13025.859231107946
23,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914,13051.370026743914
25,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149,-195.47368729683149
