,node_828.3_harmonico_60,node_828.3_harmonico_180,node_828.3_harmonico_300,node_828.3_harmonico_420,node_828.3_harmonico_540,node_828.3_harmonico_660,node_828.3_harmonico_780,node_828.3_harmonico_900,node_828.3_harmonico_1020,node_828.3_harmonico_1140,node_828.3_harmonico_1260,node_828.3_harmonico_1380,node_828.3_harmonico_1500,node_828.3_harmonico_1620,node_828.3_harmonico_1740,node_828.3_harmonico_1860,node_828.3_harmonico_1980,node_828.3_harmonico_2100,node_828.3_harmonico_2220,node_828.3_harmonico_2340,node_828.3_harmonico_2460,node_828.3_harmonico_2580,node_828.3_harmonico_2700,node_828.3_harmonico_2820,node_828.3_harmonico_2940
0,36225.02843437387,-0.0108408591164076,0.0064152667530777,0.0072067126055541,-0.0028346033069183,-0.0095872143549887,-0.0154331489738886,-0.0212826321628472,-0.0276416194171912,-0.0349632111963946,-0.0438336563659751,-0.0552330433538444,-0.0710715995929099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0213319646682216,-0.0181671604864155,-0.0108134242523664,0.0079286516470434,0.0207551237989236,0.0320539485448403,0.0434267265620487,0.0557579910719695,0.0697986599514791,0.0863980673066556,0.1066742724300838,0.1322208336752768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.0104911055518144,0.0117518937333377,0.003606711646811,-0.0050940483401257,-0.0111679094439337,-0.0166207995709508,-0.0221440943991995,-0.028116371654773,-0.0348354487550844,-0.0425644109406732,-0.0514412290762395,-0.0611492340823784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,-0.0002505146038651,-0.0019467326170713,0.0014655883112957,0.0009165986415931,0.0006427170618735,0.0004939265535914,0.0003861934425959,0.0002724507489299,9.213274513823711e-05,-0.0002955822715199,-0.0012882059814694,-0.0039775053022437,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0124197247090319,-0.0087720442648395,-0.0066514364519165,0.0042155161946025,0.0116446639269963,0.0181692746871509,0.0247402336018168,0.0318873922117429,0.0400673476003976,0.0498085185817056,0.061832217153688,0.0772279270649994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0125380895342732,0.0110465853086985,0.0055011818893421,-0.0049563795741908,-0.0121615763810453,-0.0185355165632994,-0.0249494836790013,-0.0318826035604913,-0.0397357443607949,-0.0489507215087743,-0.0600837132499345,-0.0738663828305999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,0.0301910220531046,-0.0983842571875605,0.1140050903802067,0.1174827472954326,0.1382285501619595,0.1677706241035617,0.2035667744597702,0.2441861088792478,0.2849294172351744,0.3089392541329175,0.2620787753665023,-0.0041354568971626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.5781306509898422,-1.2513851616767524,-0.6054549750443486,0.2857207855417468,0.8728135885721141,1.3876892454843095,1.9078056993920451,2.474183288768452,3.1193850869322013,3.8742608646307977,4.763524725877434,5.789824515084258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-0.6369165471607204,1.4883138689816082,0.5886718688728113,-0.2962847052124558,-0.8777478372598535,-1.3845497961826867,-1.8909373214984344,-2.4365946981306683,-3.056253490789377,-3.794090682559135,-4.721909184377623,-5.969420621835729,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,0.0506149102431828,-0.1630286246522131,0.1894680459323508,0.1956530949305852,0.2305022829724099,0.2799635447071003,0.339847798683517,0.407798864023708,0.4760129102648214,0.5164375479142796,0.4389388472723013,-0.0037051531286379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
