,node_814r.3_harmonico_60,node_814r.3_harmonico_180,node_814r.3_harmonico_300,node_814r.3_harmonico_420,node_814r.3_harmonico_540,node_814r.3_harmonico_660,node_814r.3_harmonico_780,node_814r.3_harmonico_900,node_814r.3_harmonico_1020,node_814r.3_harmonico_1140,node_814r.3_harmonico_1260,node_814r.3_harmonico_1380,node_814r.3_harmonico_1500
0,36225.02029809892,-0.0110538900395501,0.0035710627846072,0.0037356277315153,-0.0062048505196448,-0.013264147697034,-0.0195880190262582,-0.026022038140618,-0.0330575787846422,-0.0411530844658228,-0.0509144359779377,-0.0633610974677148,-0.080482106127141
2,-0.3269374281771782,0.0217912792561577,-0.012120687161292,-0.0042915880833522,0.0144093189403975,0.0279172791780425,0.0402058368328963,0.0527703922798865,0.0664752232736007,0.0820855092913172,0.100487689840333,0.1228606716689064,0.1508912188220111
4,-36224.69336067334,-0.0107373892166079,0.0085496243766848,0.0005559603518363,-0.0082044684207537,-0.0146531314810069,-0.0206178178066369,-0.0267483541392661,-0.0334176444889522,-0.0409324248254943,-0.0495732538623869,-0.0594995742011916,-0.0704091126948829
6,15094.723006612365,-0.000229448611757,-0.0018217593625524,0.0012942516252317,0.0008100031840982,0.0005638708562835,0.0004290256448509,0.000330629913674,0.0002251221576049,5.315212878088373e-05,-0.0003277202308513,-0.0013247290198889,-0.0040631814739765
8,-7547.562626015675,0.0126726639137537,-0.0054274957459266,-0.0028514743217755,0.0079677093550353,0.0157742063057493,0.0228576708310747,0.030104625269734,0.0380317862452706,0.0471030427993959,0.0578675774673123,0.0710818918210537,0.087891856822562
10,-7547.186743935519,-0.0127858611028502,0.0075346376201423,0.0018365851019717,-0.0086250587865193,-0.0162297393639167,-0.0231733740889844,-0.0302707103470084,-0.0379908857666689,-0.0467437314870018,-0.0569926449310438,-0.0693280850353813,-0.0845317684580294
12,15058.040956125593,0.0359802566488756,-0.0774332742615895,0.1226788616573613,0.1330844346886445,0.1591266371721501,0.1937712569360125,0.2349441892646136,0.2814066754889198,0.3284946795418443,0.3590147436405456,0.3173005133023135,0.0500399186050747
14,-7551.799918583298,0.6153191591312089,-0.9594670642376436,-0.3199116794407441,0.5672193346331995,1.1859798199963678,1.7466873563818814,2.3216729657293684,2.9509605067685936,3.667634513456972,4.503873795076602,5.486133588759769,6.618641901240233
16,-7524.184466438013,-0.6693433148581501,1.1780740796048086,0.3079217739397399,-0.5739035621032447,-1.1869183493696005,-1.7391121655263713,-2.299912250490421,-2.9081895059913534,-3.599481558889011,-4.4199915986252165,-5.44518677050667,-6.8112793452720535
18,15033.327624591491,0.0602720623000806,-0.1281121922221076,0.2040767195076281,0.22179243377263,0.2654716673706219,0.3234484515903591,0.3923094278046752,0.4700169857491476,0.548825255238919,0.6001218241568973,0.5312250326759723,0.0868716234822448
20,-7554.899400326397,1.0195013615048027,-1.599060838157487,-0.5324448079470481,0.9423255080191792,1.9707856730794389,2.90273576619123,3.858408078019956,4.904311682381034,6.095398538460083,7.485052807326787,9.11696678264772,10.997454443027491
22,-7509.1614958589,-1.1096542788531314,1.962884622093152,0.5131146152311309,-0.9530096204153924,-1.971974875316624,-2.8897539244845367,-3.8217708911765222,-4.832631691941599,-5.981406254332107,-7.344932758228403,-9.048827022221866,-11.320016967701076
24,14569.289687392506,0.5131109464287172,-1.071774700335482,1.7195921487738,1.87330055864712,2.24493649374448,2.7364883525331773,3.3195385532655224,3.977220287599544,4.644895298830053,5.083350689141534,4.51764363092933,0.8148582411797209
26,-7615.348006813805,8.551997408896707,-13.505194347121972,-4.486563830858064,7.9287948972390865,16.577974344598264,24.40640375756136,32.42363651110593,41.18571046287491,51.14989443508652,62.758198183191446,76.36820231422314,92.01877148667496
28,-7237.480496149327,-9.314555700164115,16.574796022152317,4.331086240485866,-8.012655386135204,-16.581432215900215,-24.28889889229606,-32.10418837713959,-40.56712057480999,-50.16913186868311,-61.54848868839984,-75.74946430578136,-94.66139666913912
30,-7614.369259508157,8.54883558358215,-13.510364596673504,-4.489623128767456,7.925255679747053,16.57488352081635,24.405306116266487,32.4266414179528,41.195637257053086,51.17045061592353,62.79410994251612,76.42506115621244,92.10225225338225
32,14026.935431308886,1.0521599922624283,-2.1490535510690143,3.4716541072179474,3.773991988432196,4.504277714884841,5.4603527081181324,6.580808991277867,7.828968553466486,9.0796337536727,9.885139770801237,8.817098028635186,1.9899319145376209
34,-7682.719777190999,17.352563155020977,-27.16618378257406,-8.976801575339431,15.97794552062245,33.18638835362674,48.54487735746441,64.02393240221829,80.65589671775821,99.24397937093964,120.526118285254,145.04650808280704,172.7247026773325
36,-6922.573490642621,-18.850009999284367,33.444392851684256,8.708780832883923,-16.098572878997814,-33.15239309711493,-48.29481448109451,-63.42315151597585,-79.54506279586532,-97.53399490582493,-118.4949698547868,-144.22602777284888,-177.98411583128913
38,13594.22074055891,1.476633281871417,-3.009857273442214,4.822839887249858,5.2270482362620445,6.208958460977727,7.482146502829217,8.95591861447861,10.577029164120264,12.183424527970852,13.216680868979772,11.927586606253657,3.6357635909734993
40,-7731.842287156682,24.33037212693769,-37.80109886977599,-12.422191299871926,22.181294221694472,45.72163632014122,66.34587546137473,86.69232000639255,108.0547552577245,131.36117054496188,157.39557615277684,186.6374870695684,218.72955650626932
42,-6674.447406669906,-26.409409354783826,46.58741106933101,12.064942158409591,-22.33021589073376,-45.65541035920205,-65.98620347921883,-85.86263754011483,-106.54483400448056,-129.0442247189376,-154.58644359636497,-185.1513024564881,-224.3389107083851
44,14779.966030570273,1.5982225417010851,-3.3059748247764498,5.272381266347621,5.700835887203093,6.763470719875155,8.145712428386313,9.747485963369105,11.510284027812828,13.257308259962624,14.38003395473138,12.972835001465189,3.937842297451647
46,-7927.477216273855,25.16175779113488,-38.86776001656278,-12.787124508213587,22.87693405200909,47.13409756070831,68.37649800621743,89.32115969383861,111.29856987663103,135.26123967434435,162.0124867687806,192.04204452417065,224.97969489406265
48,-6878.511721633262,-27.46551228653072,48.210621075729065,12.482305383169988,-23.17930406811335,-47.35955968252314,-68.4267529182272,-89.01208595806362,-110.41888291369804,-133.69108537998605,-160.09197149257474,-191.66130792475977,-232.1084186442238
50,14779.78059033188,1.5979797815033712,-3.3067687956495644,5.271951285878673,5.700183712993237,6.762650997769654,8.144742921864724,9.746374417489733,11.509033023697995,13.255910610285689,14.378455969997516,12.970972236650772,3.935432221610936
52,-7927.465931862094,25.160389911259244,-38.87822827628677,-12.79731449488044,22.86699558298717,47.12320326053384,68.36423956338727,89.30734074232639,111.28306181381,135.24393052422164,161.99324922934863,192.0206959728333,224.9559322317498
54,-6878.41203452106,-27.464354578622256,48.22181615839115,12.492345364626155,-23.169477586439456,-47.34876386416604,-68.41457817091535,-88.99832245441596,-110.4033838120063,-133.67372161757703,-160.07261341175524,-191.63982090063,-232.0846690431873
56,14774.031804927165,1.5904539890252052,-3.331382677599509,5.258618977457813,5.679962284679192,6.7372331917620425,8.11467806350591,9.711901051419655,11.470229556683496,13.212553407349755,14.32950360152844,12.91320337341871,3.860765070418771
58,-7927.115840711517,25.1179866797559,-39.20272817697122,-13.113195043407003,22.55889249379323,46.78543950946487,67.98414135578449,88.87879890348584,110.80206113524154,134.70696297804778,161.39632189442102,191.3580913530006,224.21819348077491
60,-6875.321880740763,-27.42846661970643,48.56884487287535,12.80357549760722,-22.864846114328035,-47.01405261477127,-68.03707345269882,-88.57149761469547,-109.92265784564933,-133.13505530147995,-159.47193502401447,-190.9728810286919,-231.34720577054563
62,14760.77636351715,1.5876441627912572,-3.328411430528998,5.25675425171884,5.676759402045744,6.73459262516396,8.11361074970193,9.712785821843012,11.471507779319133,13.207018996307111,14.294158120757986,12.78229030734082,3.467923374139752
64,14643.451852546226,1.3578282954382237,-4.157124353973743,4.823201518521499,5.022674846589228,5.9008717165128095,7.109171539930113,8.539956690560857,10.139594201781406,11.75291368076016,12.83586045343176,11.664862131448,3.595284706447337
66,-7902.838028784819,23.73097779532345,-49.87561926363241,-23.50409113027977,12.4079428172784,35.62639255300669,55.38090797071988,74.60747039980684,94.70569654811194,116.65021902169428,141.25367425193824,169.03085519714526,199.69020218669493
68,-6762.080429214787,-26.24442006266543,59.97132151570459,23.044731223488863,-12.818738450659149,-35.94702769581312,-55.51391594376061,-74.35281454748983,-93.82107069528844,-114.95890211316656,-138.98212280915058,-167.8195780179824,-204.9603163167129
70,14423.111421530364,1.5172900513327876,-3.240611843977443,5.165478180427001,5.524634309797087,6.542984939133024,7.877119434420784,9.403285969283232,11.006467437017152,12.367507053978558,12.515272109961325,8.632775601205413,-6.3515037935781775
72,14379.847244194194,1.5084970878040689,-3.2276728284262663,5.147501701535227,5.495268006772383,6.501180048822183,7.818027014324847,9.31863816946489,10.881449957432173,12.173994829855957,12.19736986177714,8.078542579792463,-7.339132933113584
74,-7901.388604030426,23.719660767070557,-49.88592633264263,-23.50785147182607,12.395501392064508,35.605298847562544,55.35098706284425,74.56817404500147,94.65609185658514,116.58878351929256,141.17781289917625,168.9359622402446,199.56837087958857
76,14632.74863698752,1.3412217241721194,-4.221971149865763,4.788144452154919,4.970713588854873,5.835584584078826,7.031367737995586,8.449897332523708,10.03803542376836,11.64261815104481,12.725524670395874,11.579930054570005,3.603019559130745
78,-7901.271364403822,23.623175625733147,-50.74526145066154,-24.355383075884404,11.578983237149789,34.71646376504107,54.352959570012445,73.44158092088968,93.38706484614217,115.1654056934788,139.58974735981883,167.1772917076043,197.64458998991128
80,-6752.778704765423,-26.14553030979685,60.909368429307165,23.88667543979769,-11.990351727550756,-35.03126130027894,-54.47358740802694,-73.1663234168218,-92.47044585034028,-113.42491770228068,-137.2402626053129,-165.83384903874452,-202.67238190370287
82,14373.732010002575,0.933815805500418,-5.8067891947658,3.9236158567715775,3.6900484611070574,4.220607451900718,5.096675021547363,6.196019881640495,7.477475173547743,8.84006654320765,9.905501142394458,9.428708773569154,3.9832890168553865
84,-7861.782021463502,21.00288848744587,-71.82642562723233,-45.012430810931306,-8.6107650357522,12.44395536339152,29.03550370244164,44.5108258911676,60.37225313381164,77.59544228914051,96.96576481460562,119.0188505085116,143.6475005723729
86,-6527.486081524726,-23.752011728520635,83.63396275075948,44.31427577443756,8.177069291382203,-12.631044026714104,-28.87508411694013,-43.760866193785546,-58.71041421332127,-74.69486194719444,-92.73958840120854,-114.38708469323775,-142.38624766609797
88,14367.4445485676,0.9238966251201306,-5.847190201618052,3.90126643744714,3.657385874837305,4.179595818946061,5.047616661488965,6.138869274326162,7.412507508666015,8.768966831481356,9.834336509597152,9.376351801541048,4.00156946675688
90,-7860.801158388499,20.937075084138225,-72.3597613049815,-45.535947219026944,-9.123288092201571,11.877063278244774,28.388769403864803,43.768371030614986,59.5201810448899,76.61921724157651,95.84938162560346,117.7460151889046,142.20606783021896
92,-6521.933363743298,-23.69228190071817,84.20880131234293,44.832048275171566,8.688896525322974,-12.06122272436196,-28.22172862653033,-43.00713250291162,-57.84054615468862,-73.69073500713947,-91.57738184555096,-113.0317303691156,-140.78118680356644
