,node_852r.3_harmonico_60,node_852r.3_harmonico_180,node_852r.3_harmonico_300,node_852r.3_harmonico_420,node_852r.3_harmonico_540,node_852r.3_harmonico_660,node_852r.3_harmonico_780,node_852r.3_harmonico_900,node_852r.3_harmonico_1020,node_852r.3_harmonico_1140,node_852r.3_harmonico_1260,node_852r.3_harmonico_1380,node_852r.3_harmonico_1500,node_852r.3_harmonico_1620,node_852r.3_harmonico_1740,node_852r.3_harmonico_1860,node_852r.3_harmonico_1980,node_852r.3_harmonico_2100,node_852r.3_harmonico_2220,node_852r.3_harmonico_2340,node_852r.3_harmonico_2460,node_852r.3_harmonico_2580,node_852r.3_harmonico_2700,node_852r.3_harmonico_2820,node_852r.3_harmonico_2940
0,36225.02843437387,-0.0106403922352239,0.0222510691505329,0.0266961765494675,0.0154819435807803,0.0101760282404941,0.0069960157953046,0.0046964384405412,0.0027786919472021,0.0009775104259473,-0.0009066591031769,-0.0031048641958349,-0.0060063984542087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0206646670822317,-0.0524591494451237,-0.0474062811231591,-0.027260083793149,-0.0177004629219916,-0.0118430170697028,-0.0075197379931836,-0.0038574811992566,-0.0003942678470277,0.0031938832998633,0.0072078546579177,0.0119984519574765,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.0100242748470081,0.0302080802945908,0.0207101045736862,0.0117781402123705,0.0075244346814964,0.0048470012743977,0.0028232995526419,0.001078789252054,-0.0005832425789195,-0.0022872241966861,-0.0041029904620828,-0.0059920535032688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,-0.000397833068867,-0.0028690039754204,0.002453264204724,0.001522814818715,0.0010905560012052,0.000881997545296,0.0007683986475747,0.0007006614027183,0.0006517751541005,0.0005900409233873,0.0004403458122658,-6.786451063225177e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0121283726901463,-0.0275832583063742,-0.0279525130891115,-0.0161480001391661,-0.0105284330238688,-0.0071053986998635,-0.0045918049661892,-0.0024684065613718,-0.000459459430757,0.0016311943859482,0.0039922412559637,0.0068587216133173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0122447578743929,0.0310564068986295,0.026066092162444,0.0149700969607568,0.0096822818114411,0.0064149426500028,0.0039889506306919,0.0019278624273961,-2.0040091478777523e-05,-0.0020287289261949,-0.0042533543456998,-0.0068598316899025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,0.0023241488387671,-0.2242807716037814,0.0750879392272474,0.0417266884818874,0.0340119944443853,0.0352483359162502,0.0403050894598087,0.047688916364977,0.056307235997353,0.0632243141812703,0.0586151410565161,0.0138479457554968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.4310324751390696,-2.932572705781435,-2.210125625731928,-1.237389095768385,-0.800814989278913,-0.5383079329581199,-0.3452939121529543,-0.1811827720383153,-0.0251527598910511,0.1361480307692548,0.3115463895286171,0.5033068512473357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-0.5137557359907456,3.299876904800748,2.180253356084041,1.22073495001768,0.7884560888415485,0.5265907037427846,0.334082647842463,0.1715591964353312,0.018299276673063,-0.1411062585402313,-0.3240227244683282,-0.5575387278327972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,0.004161567273327,-0.3727275128067069,0.1237718400023925,0.068667259225879,0.0560721051791104,0.0582791739767215,0.0668044522628161,0.0791867584520727,0.0936200081237062,0.1052236491136238,0.097641718566444,0.0232019966040276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7554.901299249231,0.7120124469686876,-4.880385000454172,-3.673415070200352,-2.05631417589396,-1.3307455374727784,-0.8944943586127059,-0.5737279473782829,-0.3009867821083027,-0.0416722210822451,0.226389499733049,0.5178195876814421,0.8362490651480499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7509.164567593669,-0.8501081983287344,5.491689177814966,3.624741231750409,2.029250802931733,1.3106419147149315,0.8753651920884742,0.5553937390282272,0.2852749933020423,0.0305654255813111,-0.2343545003370727,-0.5383804878960553,-0.9266372160222874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,14569.294674225344,0.0387219752659617,-3.137735437409473,1.0291355355681997,0.569242499005954,0.4657423809727634,0.4858635207386943,0.5586795200211975,0.663708532326528,0.7859205400123359,0.8845367642156935,0.8227929807612435,0.2022859832695141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,5.9498061038219365,-41.152016468582175,-30.92101471671925,-17.300236598509024,-11.190454059628967,-7.517509513850229,-4.817954989965495,-2.524382995628907,-0.3462988456940106,1.9018604158631705,4.341624934219895,7.001380229873925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-7.118861041252518,46.30851398329151,30.52102844686666,17.078310963630383,11.025374805626605,7.359919517209627,4.666953897412206,2.395845019220012,0.2574250922929466,-1.9626964121239916,-4.505689709014909,-7.747971133863746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,5.946506284632283,-41.15660338043487,-30.920729491641254,-17.30071843398056,-11.191771916011357,-7.519436587093126,-4.820212140996743,-2.526617707007453,-0.3480517614534714,1.9011756510526057,4.342681040404263,7.004752647781098,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,0.0934542995487942,-6.328714620840286,2.0623184225101574,1.1371849447569058,0.9288590034864502,0.9664839772942136,1.1065000790628,1.3070655187904807,1.5383757274225396,1.723582674068638,1.6101026460750232,0.4712186702056918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,12.09337645907386,-82.98803164647882,-62.26841061167988,-34.70988297653094,-22.337797986164414,-14.909664738769685,-9.478486290242792,-4.910738683113511,-0.6370854011223701,3.694288428620701,8.302876036242257,13.227067396690607,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-14.409580012041213,93.48193521427896,61.4687167536778,34.27548052781668,22.028715669149346,14.625125661065828,9.214204471054671,4.695255561274461,0.5016282551590393,-3.771455354957223,-8.560802537686811,-14.531244234360535,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
