,node_844.1_harmonico_60,node_844.1_harmonico_180,node_844.1_harmonico_300,node_844.1_harmonico_420,node_844.1_harmonico_540,node_844.1_harmonico_660,node_844.1_harmonico_780,node_844.1_harmonico_900,node_844.1_harmonico_1020,node_844.1_harmonico_1140,node_844.1_harmonico_1260,node_844.1_harmonico_1380,node_844.1_harmonico_1500,node_844.1_harmonico_1620,node_844.1_harmonico_1740,node_844.1_harmonico_1860,node_844.1_harmonico_1980,node_844.1_harmonico_2100,node_844.1_harmonico_2220,node_844.1_harmonico_2340,node_844.1_harmonico_2460,node_844.1_harmonico_2580,node_844.1_harmonico_2700,node_844.1_harmonico_2820,node_844.1_harmonico_2940
0,36225.02843437387,-0.0012382920824036,0.0732156717381057,0.0502345044697045,0.0261619544068913,0.0174694856850989,0.013240413654616,0.0107689491419657,0.0091321655983396,0.0079135583138177,0.0068584365403823,0.0057467075561961,0.0043941049660388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0305119280306393,-0.0120867048114001,-0.0431827972507608,-0.0296046183676711,-0.0227761526886291,-0.0189462250660023,-0.0165806479039351,-0.0150519555636862,-0.0140680363754505,-0.0134841815600274,-0.0132330677214169,-0.013289225052369,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.0292736359482371,-0.061128966926706,-0.0070517072189467,0.003442663960781,0.0053066670035286,0.0057058114113856,0.0058116987619684,0.0059197899653449,0.0061544780616328,0.0066257450196439,0.0074863601652208,0.008895120086331,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,0.0104313972101032,0.0505756522892925,0.0219172259262204,0.0087253779187708,0.0046509257815531,0.0028391871193793,0.001806066214273,0.0010779484599469,0.000435604830796,-0.0002812327114395,-0.0012479113409936,-0.0026213270444994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0126975649145127,-0.0320964341190767,-0.0356306944043842,-0.0213124689422746,-0.0154136095476401,-0.0123667919767083,-0.0105596902650664,-0.0094073858100753,-0.0086510447369726,-0.0081587961143081,-0.0078538642828161,-0.0076818152554582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0224646813907444,-0.0196919556952214,0.0133624846320256,0.012381557831537,0.0105349050094316,0.0092286328762217,0.0083445104109025,0.0077568954988731,0.0073932386454231,0.0072211304845917,0.0072409797664719,0.0074785163878813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,1.503930017015709,3.582301617120427,1.0526509123482772,0.2938532296220809,0.0909660543207373,0.0027130975273468,-0.054025452655724,-0.105221206925418,-0.1652600200511814,-0.2485607320789312,-0.3734404263279667,-0.5505498115971378,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.6688163019204098,-3.116019342539292,-2.6686563576418854,-1.5886416321078198,-1.168589054172622,-0.9595211147972174,-0.8430161112436119,-0.778776529683466,-0.7516507393834742,-0.757825514957712,-0.7996083206516862,-0.8746764011407492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-1.7651602365456212,-0.6981564099648173,1.454283134408606,1.1534231657580796,0.9238369568565508,0.776072887549591,0.6748047536006218,0.5999427119676123,0.5393020721806663,0.4837800687569603,0.4258842270127593,0.3664916793456365,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,2.505389949496959,5.950354161705644,1.7436788659364668,0.4849627649028458,0.1487813584693879,0.0025772041916994,-0.0915039985948221,-0.1765280660230823,-0.2763766079779578,-0.415024067037696,-0.6229445011366672,-0.9178213694188408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7554.901299249231,1.1088716661341615,-5.183852657295536,-4.4343524685333655,-2.639705009595831,-1.9419151811608952,-1.594678258050808,-1.4012425572362566,-1.2946790448971006,-1.2498479677846566,-1.260466265619062,-1.3304413279915646,-1.4559420391056943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7509.164567593669,-2.9337719139776115,-1.1533865647543895,2.4202747108609715,1.9183697229657,1.5360769637595395,1.290098507714202,1.12150548467819,0.9968230684031733,0.8957455513654392,0.8030879521399047,0.7063307491256282,0.6069090438392757,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,14569.294674225344,21.160176365686223,50.05096341003593,14.60908401224727,4.0419656975918805,1.2248036848789836,0.0008681883721593,-0.786625260437469,-1.4985899462026562,-2.3349213961839674,-3.4960729645940702,-5.236473489091846,-7.70256652670608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,9.310483589528152,-43.69078758166032,-37.3157743007777,-22.20715033911154,-16.332457590585463,-13.40746831657586,-11.776225986530548,-10.875418332190009,-10.493338774674784,-10.576882104944843,-11.158680162449974,-12.206708395585208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-24.7049365221536,-9.64450145198066,20.397701734866544,16.149007761058293,12.919551495956254,10.841015475861177,9.41498345215853,8.358781800414707,7.501019972313704,6.713530185002463,5.890472906595608,5.042776103316816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,9.306774159163243,-43.696903987094096,-37.31510548443151,-22.207310650056343,-16.333755710164425,-13.4099307915736,-11.779949503037368,-10.880595321673209,-10.50028902570291,-10.58610433612611,-11.170870195197104,-12.22240548376017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,42.82109771206006,101.10633097852336,29.472311939884538,8.163327844106691,2.502944181388729,0.0645793423099538,-1.480274486948966,-2.850220144997958,-4.43162746808439,-6.598241177737607,-9.81230181351332,-14.32253497099724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,18.90193615539479,-88.06550892046593,-75.1548695554312,-44.56959469571085,-32.62025602556445,-26.61566451425416,-23.20685758498898,-21.248424068789365,-20.30031120235408,-20.23521857543608,-21.09106559116676,-22.793266724940537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-49.97702022221601,-19.52703617539317,41.02184302764349,32.35875917740622,25.766183000760023,21.49933263223928,18.549796595370548,16.34765767851423,14.550400120128367,12.90647852756657,11.211404505910648,9.474667418634512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,59.89975363766614,141.13477139530653,41.09065142721533,11.40008191003763,3.546332525285857,0.1986726625666945,-1.8797324216855955,-3.6739269788284,-5.692719401676859,-8.403053680530515,-12.359293493401104,-17.825435590768013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,26.515554548532283,-122.71938877061903,-104.51736380818662,-61.69428399989017,-44.87120053588571,-36.3264073783149,-31.377551205300733,-28.4135737675457,-26.800412373592643,-26.328336226041543,-27.00503292161592,-28.708234515167007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-69.94153056738143,-27.40294315280646,56.924699435358,44.6778268587972,35.34094295161821,29.25388179278162,25.006183036473303,21.80431519221324,19.176947222284653,16.786387344679724,14.364615926816608,11.906087797462478,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,65.3848676868795,154.489287442053,45.0996114073412,12.555981864564863,3.937719070853216,0.2631676079594521,-2.0161194509268023,-3.98014007378302,-6.185903771049618,-9.143307328122498,-13.456715864592924,-19.41348458310144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7927.47936282699,27.40303979915125,-126.43738305179014,-107.78833322925252,-63.616582718262,-46.25743716537253,-37.43721395803966,-32.32573440422912,-29.260559394480843,-27.586853477774124,-27.08715018150512,-27.767962278749465,-29.503102471442894,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6878.514642101977,-72.55791096435766,-28.608024806499504,58.95952310828837,46.29792104733286,36.62592969353151,30.31679520323893,25.912601895234182,22.592087309097337,19.86736047376459,17.388996191966108,14.879751403049944,12.333199479750371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,14779.786040099589,65.3912590923146,154.50142663196152,45.102395048001206,12.55654533602441,3.93777671551532,0.2630346462484586,-2.0163605238673754,-3.980469052873778,-6.186326682183283,-9.143848446315346,-13.457414662922108,-19.41437300302154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7927.468078439145,27.40430936767951,-126.45130712063028,-107.79810282290708,-63.62207527459719,-46.26129443453761,-37.44022241937634,-32.328220726696784,-29.26269312878758,-27.58873811727133,-27.08885883821675,-27.769553383512488,-29.504617322099293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6878.41495495754,-72.5647027371681,-28.60935973592691,58.965210407970574,46.30212118243574,36.62910344135426,30.319301161451424,25.914633289881937,22.593752822085484,19.868722486458378,17.390087973104222,14.88058592641538,12.333781474352522,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,14774.03725464714,65.58938481742983,154.8777092699774,45.18867983585498,12.574014464903172,3.939569501006937,0.2589225336689308,-2.023819135819441,-3.990645568664421,-6.199403907876894,-9.160571882347543,-13.478996065185695,-19.441786524860508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-7927.11798802988,27.443667862542995,-126.88291315176788,-108.10091743170058,-63.79230450030233,-46.38082601926893,-37.53343449665318,-32.40523799230675,-29.328769381800537,-27.647078551165983,-27.14172528326717,-27.818750276623867,-29.551417052803608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6875.324800178028,-72.77524312530169,-28.65075030100669,59.14148236420454,46.43228643815624,36.72744604834362,30.396937154441225,25.97755251935992,22.64532467829976,19.910881648503068,17.423867613216096,14.906391371872802,12.351762020546165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,65.56498317914219,154.7725900457281,45.03975724950075,12.44117898380524,3.8071718626265767,0.1176112274810667,-2.1819550938784174,-4.174937362795573,-6.422924053779721,-9.44289831018818,-13.848182781657302,-19.924886270325832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,72.18455438930546,167.72501802389198,48.81258445499032,13.867241919352102,4.722569603045934,0.903234912088178,-1.3889725323829214,-3.289671781429083,-5.359895590823692,-8.08776121342869,-12.038399292570563,-17.488606874723725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,28.738415467052903,-140.89637471725817,-117.7227720026717,-69.07462751289705,-49.98623765181989,-40.24225181546496,-34.531526122194336,-31.02286205560849,-28.983213605716244,-28.14838101442611,-28.49128061523668,-29.874819452692105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-79.7080816114059,-29.881302571961463,65.1822608650353,50.926684409012985,40.17087218644698,33.17238173609746,28.29705377324068,24.637425440436143,21.6638065961812,19.00768684681792,16.383790840507697,13.7668801113189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,64.78152086782349,151.45739551659955,41.169083571949336,9.183454581723431,0.6523912529966377,-3.181527539325173,-5.80850320903398,-8.326489194297746,-11.360602051303838,-15.53827603151979,-21.59741212595475,-29.71223500372356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
72,14379.852779743693,64.65774661041095,150.9421775841573,40.67004599728978,8.795975885514572,0.2963827774451956,-3.53688774320122,-6.180896149907682,-8.730832955205141,-11.812893223656788,-16.056733619817773,-22.197836643468328,-30.3831597900505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-7901.390778555185,28.723946854614383,-140.90170313042114,-117.6998517390188,-69.05714589831697,-49.97221811890208,-40.23045669087355,-34.52134685366933,-31.01397399510348,-28.97542355762772,-28.14151617462209,-28.48496874435792,-29.867844345341627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,14632.754074186209,72.72967758242979,168.78180691952784,49.10587717177542,13.97043100030465,4.784742946843488,0.954710433025393,-1.337588220166658,-3.232034979448361,-5.289754674571282,-7.996769482638766,-11.914574959528924,-17.31894553264449,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-7901.27354099798,28.853141636553875,-142.03962739178704,-118.52097242006144,-69.51380492091934,-50.285447532726415,-40.46598529799355,-34.705718190744285,-31.159831403096693,-29.088886672054432,-28.224778634894008,-28.53760695172004,-29.889794910781216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,-6752.781591416417,-80.27598426049234,-29.982637915293825,65.67218118015667,51.28966033689799,40.447376268646224,33.39368862075266,28.480497413035767,24.793547217909737,21.79989932427581,19.129630270224165,16.4969245563386,13.874829324556172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,14373.73742356395,85.96086425636669,194.3769881501523,56.243210691787766,16.51621494608994,6.347129068326489,2.2710269731472748,-0.0045104153073748,-1.7186705441480772,-3.428061668186374,-5.556028117601101,-8.556941387762231,-12.666993344009686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-7861.784250423394,31.652593186110614,-169.6556402502811,-137.72359200084182,-79.99838855136697,-57.34915287926128,-45.6647797905484,-38.661471487612815,-34.16264954187254,-31.2702398752358,-29.615072274859894,-29.089814812170257,-29.54208066351478,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-6527.488907194424,-94.08273633169256,-32.500457646317216,77.43425435439308,59.9396713015322,46.96979543925463,38.54751705191577,32.686902630117245,28.310066806657407,24.80743606843108,21.77855566508405,18.9293596573776,16.188534347598875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,14367.449961598932,86.29804942977293,195.03021408117647,56.42845358541843,16.584483651144144,6.390361448243238,2.308143114043536,0.0333350861614791,-1.675727594393246,-3.375425542417116,-5.487296610837323,-8.46264614916599,-12.53640945543714,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
90,-7860.803388693183,31.72500381194682,-170.35112783464305,-138.20683448618146,-80.2602698119882,-57.52350774093407,-45.79089271423316,-38.75497906415652,-34.230749061785616,-31.31603611483579,-29.63898197353496,-29.09010782413404,-29.516582794460845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-6521.936187941897,-94.43546888484605,-32.57061127431676,77.72695834593331,60.15316793881498,47.12863970770432,38.67085350150544,32.785392058048124,28.390267426934024,24.87401695108048,21.83549620325171,18.98054673972011,16.236726147279473,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
94,15050.390812582127,119.21404973533748,261.62086094250805,75.89429898059426,23.74310602658038,10.810988958442213,5.983387368977783,3.668307837393865,2.3388887343759497,1.4299983740054667,0.661892620878054,-0.1566302936372295,-1.1356692025183943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-8419.974139685926,40.20641095049741,-236.1567650050102,-185.1207033239877,-105.3928217284564,-73.85709705549942,-57.177855772492194,-46.73459483282582,-39.51096091281062,-34.19790046861604,-30.150684330549776,-27.03083871835037,-24.61027737507064,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-6623.189338991474,-129.45965535765677,-40.77039636545111,106.36054370972768,81.1215603216581,62.72223860118714,50.74631015478335,42.381843002227725,36.14627169841983,31.24097433680545,27.19354817879441,23.6984687767342,20.58534476826573,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,15016.266992190349,122.22996133778932,267.6414502095461,77.82702665877007,24.5867287442836,11.410340209255184,6.518912206430808,4.207701318835089,2.926887334090805,2.114857490589852,1.5119215351444486,0.9611214395028952,0.3690824032839687,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-8421.282360030806,40.97589843988999,-241.9082739577928,-189.2737142227352,-107.58472066673656,-75.23299878745111,-58.07708790650153,-47.29052999225861,-39.78173749194696,-34.20318390004083,-29.882070891780653,-26.454322558120623,-23.684597423886903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-6583.752806937852,-132.72869929317548,-41.74001314555139,108.77236310090676,82.8465571461499,63.95261087959239,51.64626422637472,43.04467131523686,36.63080144235331,31.591067757423083,27.449423163171215,23.902760234146943,20.77088457152517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,14976.80760523499,125.81630423654764,274.7944969953824,80.14239412055949,25.609848436131788,12.14300344537925,7.175404420415064,4.868489933962684,3.645197085028531,2.948171780609115,2.541726751054499,2.309907857646061,2.1794653645078466,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-8422.790731179291,41.90254666069572,-248.69366611440225,-194.17127321954163,-110.15271201452268,-76.82715578447616,-59.0994934462538,-47.89939714812764,-40.0461625848184,-34.14664606527175,-29.49468918722188,-25.69570525505496,-22.50576804085185,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-6537.373907519253,-136.62997115935127,-42.935966084843805,111.59992397267362,84.85511768527067,65.36826684239551,52.66376255905929,43.7749881199774,37.14419273000131,31.940195204476,27.68283174362541,24.072127078954598,20.91637135714104,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,14970.678881401473,125.7625638836411,274.63969055543794,80.03627724749141,25.53192061086212,12.074649418726096,7.111473944145973,4.807189945949589,3.585847900845479,2.890558775836313,2.4858655248860764,2.2559412444309017,2.127616417979092,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-8419.374515956151,41.84424854629789,-248.74481001938625,-194.10603645908628,-110.10538717857548,-76.79390670257071,-59.07650028473228,-47.88453182286367,-40.03810638243335,-34.144470467074164,-29.49765919339911,-25.70316781324093,-22.51702951108809,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-6534.389705884183,-136.5738955744384,-42.79085921221388,111.6667509109051,84.904336144475,65.41416290680142,52.7094103693933,43.82120200610503,37.19112908418356,31.987758318303413,27.730804406635187,24.120229197103217,20.964329808229028,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,14976.040555813132,125.99851597122948,275.16672473339503,80.27313606738393,25.67338462351931,12.190828976790517,7.218744326684215,4.91153109919486,3.690615616784397,2.998763916534167,2.601399848643813,2.3845161862602278,2.275818188034396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-8423.360151544282,41.95639499106858,-249.0089893028206,-194.41446800525205,-110.28164866701223,-76.90718496943745,-59.15041881577274,-47.92911452658865,-40.05818613407955,-34.142249663972066,-29.473520638859263,-25.655937771943957,-22.445171088883978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-6535.796403520549,-136.82870352419815,-43.0230101178247,111.72114829124293,84.94053974515744,65.42582884790276,52.702175458857454,43.799410641785606,37.15796922413654,31.9458815426763,27.682815335336723,24.068963577424505,20.91206859082007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,14967.797658709298,125.73616616557554,274.568492855188,79.99257825093096,25.499195625418245,12.045026420178006,7.082948365226682,4.779121290839229,3.558040259526983,2.863003959901334,2.458652226468357,2.229216653842964,2.101575289492549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
