,node_838.2_harmonico_60,node_838.2_harmonico_180,node_838.2_harmonico_300,node_838.2_harmonico_420,node_838.2_harmonico_540,node_838.2_harmonico_660,node_838.2_harmonico_780,node_838.2_harmonico_900,node_838.2_harmonico_1020,node_838.2_harmonico_1140,node_838.2_harmonico_1260,node_838.2_harmonico_1380,node_838.2_harmonico_1500
0,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892,36225.02029809892
2,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782,-0.3269374281771782
4,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334,-36224.69336067334
6,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365,15094.723006612365
8,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675,-7547.562626015675
10,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519,-7547.186743935519
12,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593,15058.040956125593
14,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298,-7551.799918583298
16,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013,-7524.184466438013
18,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491,15033.327624591491
20,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397,-7554.899400326397
22,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589,-7509.1614958589
24,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506,14569.289687392506
26,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805,-7615.348006813805
28,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327,-7237.480496149327
30,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157,-7614.369259508157
32,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886,14026.935431308886
34,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999,-7682.719777190999
36,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621,-6922.573490642621
38,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891,13594.22074055891
