,node_816.3_harmonico_60,node_816.3_harmonico_180,node_816.3_harmonico_300,node_816.3_harmonico_420,node_816.3_harmonico_540,node_816.3_harmonico_660,node_816.3_harmonico_780,node_816.3_harmonico_900,node_816.3_harmonico_1020,node_816.3_harmonico_1140,node_816.3_harmonico_1260,node_816.3_harmonico_1380,node_816.3_harmonico_1500
1,20914.119566572743,0.0124783725939211,0.0301355919617737,0.0102239809664949,0.0095874737429723,0.012051950705431,0.0152938230283077,0.0191094894849909,0.0235963232736782,0.0289603663035769,0.035511671765529,0.0437571093196187,0.0548625371187321
3,-41828.90383917119,-0.0255276670283963,-0.0552877908185493,-0.0184806503195042,-0.0188657078803287,-0.0240217597963791,-0.0304932580254979,-0.0380419718646728,-0.0469173832750773,-0.0575927801953372,-0.0708011264799934,-0.0876901165926886,-0.1101258153904305
5,20914.784280761924,0.0130492944344757,0.0251521988567757,0.0082566693530072,0.0092782341373577,0.0119698090909465,0.0151994349971894,0.0189324823796801,0.0233210600013945,0.0286324138917602,0.0352894547144586,0.0439330072730699,0.0552632782717075
7,-0.2586499602125917,-0.0001616598685286,0.0020889141327251,0.0007845738674272,0.0001086461912065,-1.5035157384164357e-05,-6.384364299499823e-05,-0.0001177414199342,-0.0002202879971666,-0.0004342980598548,-0.0008735546154371,-0.0017065280481422,-0.0028745533448411
9,-13072.31801528832,-0.0140834902963702,-0.0323128749403511,-0.0109138181891741,-0.0107708385882075,-0.0136655356206498,-0.0173884705870406,-0.0217764806090121,-0.0269799677816915,-0.0332944238648146,-0.0411852646967265,-0.0513963479129405,-0.065193793891954
11,13072.56755414614,0.0144182009711779,0.0308880940057798,0.0102048808537005,0.0106183005646653,0.013532002773033,0.0171469967369754,0.0213353752582471,0.0262238221128755,0.0320527034754543,0.0391896531817206,0.0481968598600827,0.0599328627708282
13,-13.797734500602555,-0.0616290928567271,0.0351497203407477,-0.0309005716991786,-0.0800079685664061,-0.1142934565107069,-0.156791122793991,-0.2151081411692456,-0.2992672518275296,-0.4262941015882374,-0.6253617412567807,-0.9392409202087612,-1.383043282439408
15,-13044.13591224115,-1.4906772813033622,-2.456931232691527,-0.8419642883388183,-0.9549928642412102,-1.2460439397487246,-1.5902242158906224,-1.9916282779676944,-2.4736888973683797,-3.073702341028697,-3.849578647604481,-4.890239571951571,-6.31314452664215
17,13059.749434551157,1.573864202179237,2.431242393330597,0.799837149394571,0.9255695806766232,1.1937833707012395,1.494838931057605,1.826255596923604,2.1967862062528587,2.618017100970407,3.1042003445254296,3.677499165823255,4.396871268743242
19,-23.01539046891624,-0.1028479127634063,0.0572963056952169,-0.0521559714167685,-0.1337244683530225,-0.1909032571990017,-0.2618465088315841,-0.3592051166551849,-0.4996881778444511,-0.7116870570140617,-1.0438457310165858,-1.5674806706071018,-2.307870674867243
21,-13025.854582440446,-2.480829399640999,-4.082874930360949,-1.3992618152788765,-1.58806798319826,-2.072210081357756,-2.6445045588035687,-3.311880911562472,-4.113358483485924,-5.111008235030938,-6.401206493888083,-8.131925841222843,-10.498439215349809
23,13051.366060455668,2.6195635646399484,4.0408781730679815,1.3293379160285563,1.5390163360301636,1.9850153044662824,2.4853671611936377,3.0359997993957384,3.6514334206793246,4.350839384516953,5.157746050934105,6.108744877530795,7.301640652559354
25,-195.4742779887615,-0.8708286731910151,0.4688830035823689,-0.4480742135471385,-1.1334176698218528,-1.6158572020230733,-2.2146672525814943,-3.035804206011633,-4.219402626778468,-6.003493387734941,-8.795596196645196,-13.192562380933976,-19.40490495366677
27,-12696.756334279473,-20.92624105580491,-34.37059585633716,-11.77760253868298,-13.368346612382773,-17.433898513142733,-22.23195938208925,-27.819087372665287,-34.52000131488642,-42.85120112400068,-53.61449011604562,-68.04025947603236,-87.74769144644816
29,12897.094478116072,22.099355399677982,34.02385123394375,11.189402330893378,12.9539406165852,16.69740782014133,20.88897364439009,25.49279324449241,30.628041255590546,36.45149214010651,43.15438426912683,51.03419906512551,60.896338255071456
31,-12694.866383112572,-20.92453275496079,-34.365796805137855,-11.776558871030986,-13.372495372779118,-17.44496812975167,-22.25284902821762,-27.85385286305164,-34.57425670094808,-42.93285265904923,-53.73495259982941,-68.21636412930523,-88.00410781141296
