,node_860.3_harmonico_60,node_860.3_harmonico_180,node_860.3_harmonico_300,node_860.3_harmonico_420,node_860.3_harmonico_540,node_860.3_harmonico_660,node_860.3_harmonico_780,node_860.3_harmonico_900,node_860.3_harmonico_1020,node_860.3_harmonico_1140,node_860.3_harmonico_1260,node_860.3_harmonico_1380,node_860.3_harmonico_1500,node_860.3_harmonico_1620,node_860.3_harmonico_1740,node_860.3_harmonico_1860,node_860.3_harmonico_1980,node_860.3_harmonico_2100,node_860.3_harmonico_2220,node_860.3_harmonico_2340,node_860.3_harmonico_2460,node_860.3_harmonico_2580,node_860.3_harmonico_2700,node_860.3_harmonico_2820,node_860.3_harmonico_2940
0,36225.02843437387,-0.0105112927694918,0.0246002537170447,0.0296688204294162,0.0183976456568223,0.0134099105161117,0.0107402966728865,0.0091072679148896,0.0080271955129042,0.0072817786986342,0.0067597764815475,0.0063992482494778,0.0061570007543272,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0203774728600595,-0.057535798490592,-0.0530524479678917,-0.0329136356640688,-0.0240325413681804,-0.0191967556197916,-0.0161765498735391,-0.0141223158796164,-0.0126425820580389,-0.0115297009903915,-0.0106596671660504,-0.009948864775045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.009866180090568,0.0329355447735473,0.0233836275384694,0.0145159900072486,0.0106226308520671,0.0084564589469045,0.0070692819586486,0.0060951203667107,0.0053608033594047,0.0047699245088429,0.0042604189165725,0.0037918640207187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,-0.0004150006629758,-0.0030022788999759,0.0025783282912396,0.0015977613395278,0.0011457485768495,0.0009319071655048,0.0008224262795839,0.0007697431469623,0.0007555667045818,0.0007740177630122,0.0008252687839486,0.0009066980107413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0119737432833137,-0.0303736067986415,-0.0312278906074689,-0.0194114453548165,-0.0141749686968342,-0.0113398187283653,-0.0095830649070502,-0.008401058825583,-0.0075629562082422,-0.0069475897461314,-0.0064840277186372,-0.0061255845353748,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0120924783938582,0.0340185402545387,0.0292517182180961,0.0181802586955175,0.01328390672776,0.0105947783838721,0.0088995262568186,0.0077330509629287,0.0068792819561903,0.0062221646354709,0.0056909066537774,0.0052366102929352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,-0.0020135506342323,-0.2435767158934802,0.0667200861126626,0.0275250399437208,0.0148336250662543,0.0108120388950374,0.0099425744582865,0.0107599793841918,0.0129851388457747,0.0168418983662915,0.0227047776222203,0.0299103578200319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.4039750012360029,-3.17855754885159,-2.4565391095173523,-1.4817558234478103,-1.0766454473092772,-0.8619288580835593,-0.7301295245347271,-0.6418055091865541,-0.5791394761184389,-0.5327693610973552,-0.4972237185500165,-0.4695716545281879,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-0.4899903774618706,3.564656047036388,2.425774827533344,1.4644188706529797,1.0623012012109851,0.8454523746089397,0.7097036186457799,0.6165794124897579,0.5486152540103669,0.4966257511489136,0.4550463633181283,0.4194245552051456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,-0.0030732581241006,-0.4048732873919692,0.1097058577698233,0.0448884328503117,0.0239915403020496,0.0174169357735035,0.0160371483168713,0.0174363985520786,0.021160568097538,0.0275872602843628,0.0373416329967133,0.0493172463644844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7554.901299249231,0.66691549068879,-5.289445842281746,-4.08287890612741,-2.462369648041544,-1.789107513959127,-1.4322987923241703,-1.2132853615634556,-1.066514682571269,-0.9623764488043084,-0.885311888625466,-0.8262279935150459,-0.7802591908202946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7509.164567593669,-0.8105097137908662,5.932030051698851,4.032767737763593,2.4341910286175463,1.7657028930905958,1.40523505486996,1.17958223382233,1.0247808286364375,0.9118001926000346,0.8253733407639678,0.7562519441478106,0.6970312433228858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,14569.294674225344,-0.0224829751037153,-3.4092631455471283,0.9088377363948216,0.3670301609009048,0.1933742189524426,0.1392018247833159,0.1281764614770611,0.1401665789384523,0.1714175673345322,0.225096048228495,0.306394782121188,0.4059561968239571,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,5.56868391429675,-44.59839435153977,-34.36706931193257,-20.716622668074415,-15.045715640613611,-12.039072034428235,-10.192195586964225,-8.953167345751243,-8.072693629848745,-7.419778036236955,-6.917858150935116,-6.525951583793132,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-6.784353619483938,50.01865240322787,33.95525258151024,20.485189857013744,14.852360064088842,11.813762913519264,9.910336437342476,8.603369517084426,7.648391277415658,6.916858754208499,6.330946367069562,5.82843664699624,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,5.565388989467516,-44.60287860375466,-34.36633108538604,-20.716674426187865,-15.04676121967509,-12.041067855229898,-10.195123184141714,-8.9570345871924,-8.077525900181078,-7.425611475720508,-6.924737688059865,-6.5339499595504655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,-0.0303406101295064,-6.878085091996896,1.817512992582899,0.7285738993430577,0.3815621271698126,0.2740527521989245,0.2521158560048896,0.2748171878817176,0.3337634333921099,0.4338689927579547,0.5836172972665639,0.764192306465209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,11.322628537000018,-89.94720660084162,-69.21596875648186,-41.57411435996947,-30.04714434683466,-23.89819891185637,-20.087531416221644,-17.499539106940745,-15.630035108199747,-14.214039736831769,-13.096674681669707,-12.193488826090835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-13.733014688888288,100.97343518168992,68.38700986603344,41.11526935005414,29.67804064673907,23.47936723677084,19.571315750613003,16.865445603484005,14.867787712950996,13.318763321196569,12.061992250913892,10.975457601199285,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,-0.0381886452467919,-9.62837839759495,2.5046202200590795,0.9924160083129436,0.5102894336711159,0.3592323324534366,0.3249048468053942,0.3496101955869313,0.4201467419253379,0.5407509838521916,0.7197895341922861,0.9312926143228214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,15.901623786185278,-125.40764395425737,-96.25397932030272,-57.53833527111766,-41.32365179709822,-32.61283873936383,-27.16059450950573,-23.40855658897113,-20.65231084418547,-18.52190131223767,-16.801435803944457,-15.371193606085194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-19.257464585203856,140.81650000768963,95.09684827074923,56.90038846664872,40.81751196721712,32.04697552261063,26.471996052959028,22.57268998332968,19.65944990077788,17.370394857714555,15.489124171667346,13.852199182806546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,-0.0545519676918486,-10.523060126856809,2.7788043976996057,1.1117372637624716,0.5770303328359419,0.4074368919215169,0.3669239467968873,0.3916841425417915,0.4669087264771249,0.5969862903838554,0.7908840179524305,1.0201858691205634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
