,node_814.3_harmonico_60,node_814.3_harmonico_180,node_814.3_harmonico_300,node_814.3_harmonico_420,node_814.3_harmonico_540,node_814.3_harmonico_660,node_814.3_harmonico_780,node_814.3_harmonico_900,node_814.3_harmonico_1020,node_814.3_harmonico_1140,node_814.3_harmonico_1260,node_814.3_harmonico_1380,node_814.3_harmonico_1500,node_814.3_harmonico_1620,node_814.3_harmonico_1740,node_814.3_harmonico_1860,node_814.3_harmonico_1980,node_814.3_harmonico_2100,node_814.3_harmonico_2220,node_814.3_harmonico_2340,node_814.3_harmonico_2460,node_814.3_harmonico_2580,node_814.3_harmonico_2700,node_814.3_harmonico_2820,node_814.3_harmonico_2940
0,36225.02843437387,-0.0107879618052698,0.0033487617755665,0.0034366307951694,-0.006264598334829,-0.0131725945271211,-0.019371762984621,-0.0256841934867831,-0.0325889317511761,-0.0405345019359032,-0.0501156967512281,-0.0623363741913177,-0.0791582960147643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0211968722536373,-0.0115148533927478,-0.0038079288094595,0.0143893738754421,0.0275670382833343,0.0395736753142133,0.0518588358713559,0.0652620777212163,0.0805281703525208,0.0985207590657402,0.1203885829645112,0.1477746487248711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.0104089104483679,0.0081660916171813,0.0003712980142896,-0.0081247755406141,-0.0143944437562116,-0.0202019123295911,-0.0261746423845704,-0.032673145970034,-0.0399936684166176,-0.0484050623145038,-0.0580522087731936,-0.0686163527101196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,-0.0002500733072666,-0.0017617860864616,0.0012558645890975,0.0007686627902384,0.0005177341259681,0.0003760768365261,0.0002695448138676,0.0001546502810026,-2.818386783431564e-05,-0.0004217309855418,-0.0014328414259137,-0.0041816114743691,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0123408907975361,-0.0051272790346575,-0.0025514036660868,0.0079930996538126,0.0156222704957354,0.0225565801858044,0.0296565614547856,0.0374249527187179,0.0463140926607856,0.0568601655455439,0.0698022295497518,0.0862602125721327,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0124218863785432,0.0071706961031696,0.0015900951126103,-0.0085736572769898,-0.0159789301458737,-0.0227499215707975,-0.0296752395196905,-0.0372098149228422,-0.0457517294986975,-0.0557513442506124,-0.0677820967667459,-0.0826016464794871,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,0.0316269238997857,-0.073000836762732,0.1225847327483072,0.1331536908145986,0.1592100155001413,0.1937355234554543,0.2346562691110844,0.2806859447928841,0.3270743889806403,0.3565166315537665,0.3133330465297716,0.0449112643887176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.5976769565445911,-0.919691504645994,-0.2921060767961421,0.5734788920967531,1.1793067058972584,1.729358290611383,2.29385972338056,2.9117348047436256,3.615154076274503,4.435268591712749,5.397238985469551,6.50377795863698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-0.6533298521614871,1.1303328129670582,0.2855760659764525,-0.5695184005523378,-1.165218209822958,-1.7025237401592397,-2.2485751538400334,-2.8410663730291605,-3.5146003187222203,-4.31435725448831,-5.3144011906068735,-6.64860010332487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,0.053013436796553,-0.1207482263987192,0.2039456048523975,0.2219363354960928,0.2656424640685985,0.3234249474328863,0.3918702328755369,0.4688612345306981,0.5465083649359772,0.5960131372950478,0.5246713395483064,0.0783844795770164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7554.901299249231,0.9902499605310848,-1.5328184756482577,-0.4861959686198887,0.9527645447467816,1.959738689141812,2.8739875328413627,3.812244521044229,4.839190576894918,6.008258776568249,7.371125393538629,8.969332063732198,10.80667895776492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-7509.164567593669,-1.0831450224647998,1.8833776615839817,0.4759521404855216,-0.9457160207881878,-1.9358890507254876,-2.828912296074406,-3.736406953736512,-4.721022554227039,-5.840275844320703,-7.169305520025931,-8.831395821077132,-11.049576335197097,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,14569.294674225344,0.4517359982034133,-1.0098100751750017,1.7187948101371628,1.8748560187665275,2.246757744812422,2.7367202577914083,3.3163226396918293,3.968030304424835,4.625999040229801,5.049455227480579,4.463264192276672,0.7442486847029963,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,8.306415367994934,-12.94616721263584,-4.096936943719053,8.016981676776762,16.485488014414035,24.16524400773178,32.036396973870595,40.63967342128202,50.41967014103739,61.804187786727255,75.13295361852394,90.42404625635484,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-9.092432519547756,15.90382503972549,4.018123532095252,-7.951113593941927,-16.277560774371377,-23.77691149424796,-31.38633400550397,-39.629271873956064,-48.984224099087335,-60.07535264834221,-73.9276095571416,-92.39800477519752,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,8.303331883146843,-12.951205318778197,-4.099946456655906,8.013506661867542,16.4824654175877,24.164194795904773,32.03939602409711,40.64949090930179,50.43994333503754,61.83954250784127,75.18883993526075,90.5059506054826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,0.9277221338403492,-2.024272210716211,3.470073745963232,3.777046354298976,4.507821850799,5.460793088691042,6.574655820557145,7.811567065448499,9.04418692641095,9.822110497533266,8.716829037343903,1.8609295849259224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,16.85453702767619,-26.040093860227845,-8.19314674546197,16.153734705383435,33.000311285998464,48.06457502897573,63.25894319638066,79.58667341694559,97.82806075829218,118.69630393980788,142.70532925656823,169.74059625040033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-18.40030952799301,32.09042396446007,8.07900099776992,-15.97440811603683,-32.54440442942187,-47.27626794860297,-62.004215512486034,-77.7048236372852,-95.22818584626631,-115.65485281310522,-140.75002047050012,-173.71585105749114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,1.3025672807147457,-2.835333024653785,4.8210101407441766,5.23148586714075,6.21399326002767,7.482940679921353,8.947930657464777,10.554361422688132,12.137630035980608,13.13610555380663,11.80073146698238,3.473664751652731,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,23.63240818094819,-36.23246611246596,-11.333539138314432,22.4233029507146,45.46423073184344,65.68873511130413,85.65614500936616,106.62265649116743,129.48861302509687,155.00984101627589,183.63282106292408,214.96509929028224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-25.77891546491463,44.70069686393914,11.190521671058152,-22.15686749556928,-44.81737301861448,-64.59364565135387,-83.94030002739014,-104.07762601924225,-125.98933896487893,-150.87387856410606,-180.67579456129133,-218.93653671664387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,1.4085653648924157,-3.115025007058828,5.269757985986504,5.705150307055711,6.768490493734357,8.146135168873512,9.738354530884092,11.48517334174315,13.2070209870879,14.291882721312206,12.834305838082338,3.760975054219819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7927.47936282699,24.18649479450892,-37.69110047376981,-12.286448762927726,22.321358246158237,45.88020364995341,66.52719745900065,86.89799891340247,108.2844132819002,131.6105523200174,157.65082609551197,186.86112015085504,218.83528342935452,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6878.514642101977,-26.55328668718394,46.69740946531613,12.20068469532718,-22.19015186629744,-45.496843029421065,-65.80488148162837,-85.65695863314528,-106.3151759803493,-128.79484294393046,-154.33119365368026,-184.92766937524544,-224.23318378532093,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,14779.786040099589,1.408303314867254,-3.1158088469169587,5.269324071590673,5.704495372805564,6.767668580063308,8.145163786340575,9.73724124338588,11.4839204933715,13.205621046921012,14.290301549976489,12.83243862904489,3.7585599025593233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7927.468078439145,24.185140796271263,-37.70126417673627,-12.296340691263628,22.31170443527697,45.86961722716799,66.5152818912677,86.88456276334504,108.26933041769138,131.5937122124346,157.63210253156197,186.84033179565336,218.81212961745092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6878.41495495754,-26.552193052147228,46.70820166810322,12.210352814375383,-22.18069356715557,-45.48645165297257,-65.79316079214254,-85.64370505281296,-106.30024654558916,-128.77811172015754,-154.31253415168896,-184.90695070852408,-224.21027699486984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,14774.03725464714,1.400179567681781,-3.140108666742344,5.255869835115165,5.684188378447418,6.742182802252439,8.115040708149207,9.702713796463176,11.445059750766088,13.162192756269834,14.241250397535383,12.774532150051495,3.683735615930837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-7927.11798802988,24.1431678956513,-38.01632330943056,-12.602981751240682,22.012425970992368,45.54139871384079,66.14581510192089,86.46789189924826,107.80151763238902,131.07129532591557,157.05112369024812,186.19511514911576,218.093296006747,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6875.324800178028,-26.518291302740398,47.042741731065504,12.510055475364302,-21.887476252156883,-45.16427976277702,-65.42973528589857,-85.23269379752224,-105.83718975211228,-128.25906839129735,-153.73353238735092,-184.26385907617723,-223.49898138233857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,1.3974280346698529,-3.1372124298613926,5.253882909538058,5.680836132670168,6.739323995641676,8.113651502595506,9.703121359041711,11.445625120086092,13.1555899612949,14.204328899545075,12.64146545034088,3.288712225845802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,1.1477348882880003,-3.955221004704361,4.817134059933845,5.024883132955888,5.9047183079495005,7.109281855614985,8.53147895431709,10.11632801408074,11.706028192812372,12.753154038982192,11.533979293745904,3.425810779595876,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,22.77030976194646,-48.37882207079866,-22.689691382458804,12.152570861933016,34.69813814987217,53.89564246821899,72.59268938010001,92.14788126775908,113.50670315552718,137.4528948206648,164.46784315916275,194.22442627514204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-25.399499057994444,58.03471792869352,22.372111725278,-12.217445798473197,-34.51144093938306,-53.37309538240592,-71.53999891693381,-90.32596210189004,-110.74200650883604,-133.97629179263896,-161.92268927266446,-198.0129115589276,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,1.3290574273153852,-3.05223432026178,5.159794058768139,5.525183624806683,6.542545915434556,7.869651032831616,9.382782359595256,10.964946375584242,12.293589203620307,12.393853085878872,8.451502588214426,-6.566474438701837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
