,node_814r.1_harmonico_60,node_814r.1_harmonico_180,node_814r.1_harmonico_300,node_814r.1_harmonico_420,node_814r.1_harmonico_540,node_814r.1_harmonico_660,node_814r.1_harmonico_780,node_814r.1_harmonico_900,node_814r.1_harmonico_1020,node_814r.1_harmonico_1140,node_814r.1_harmonico_1260,node_814r.1_harmonico_1380,node_814r.1_harmonico_1500,node_814r.1_harmonico_1620,node_814r.1_harmonico_1740,node_814r.1_harmonico_1860,node_814r.1_harmonico_1980,node_814r.1_harmonico_2100,node_814r.1_harmonico_2220,node_814r.1_harmonico_2340,node_814r.1_harmonico_2460,node_814r.1_harmonico_2580,node_814r.1_harmonico_2700,node_814r.1_harmonico_2820,node_814r.1_harmonico_2940
1,20914.134401590603,0.0282038905285227,0.0451143491404866,0.0102979224112551,0.0178280967622488,0.0280300541719069,0.0388956386943135,0.0509766265952178,0.0650201159958779,0.0819243447125203,0.1027235075550183,0.1281561148288717,0.1569144915506685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-41828.91830290313,-0.0096694066501555,-0.049967947863936,-0.0147759886329937,-0.0070552563646529,-0.0052819236180814,-0.0049839748745605,-0.005384149873149,-0.0063421688868919,-0.0079425806732418,-0.0104636303296378,-0.0145235371101899,-0.0215301539877871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20914.78390947935,-0.0185344838783681,0.0048535987234493,0.004478066221737,-0.0107728403975963,-0.0227481305538269,-0.0339116638197546,-0.0455924767220736,-0.0586779471089939,-0.0739817640392751,-0.0922598772253876,-0.1136325777186811,-0.135384337562861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.257961808849269,0.0177586315615925,0.0156717249767922,0.0024273311761433,0.0109965909268636,0.0194362726844863,0.0278763038988415,0.0370338225326387,0.047541900013225,0.0600507814057343,0.0751629193104,0.0928138011993634,0.1100616969559353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-13072.32266484378,-0.0142102792447602,-0.0362357308810028,-0.0095031946687656,-0.0093353816610855,-0.0124697318022288,-0.0163932374131419,-0.0209973757418238,-0.0264951308571329,-0.0332593159761145,-0.0418683218639126,-0.0532331110306264,-0.0688093129585634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13072.57151554674,-0.0039105930836761,0.0204974906580508,0.0073080822626632,-0.0014482346668693,-0.0066641644731383,-0.0109655938881123,-0.0151445070080704,-0.0195798756985783,-0.0245516306636033,-0.0303238371180669,-0.0371058298610008,-0.0447520055403585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-13.797053404404624,1.034969877306607,0.4487542610223138,-0.0311694565903332,0.7137064193296451,1.3550880174851456,1.9802639586626896,2.6549860901886952,3.425619886589518,4.32636966878884,5.351676558347558,6.336052727408593,6.605194099726148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-13044.140561379209,-1.4114994974172863,-2.658459393081861,-0.6528182994153037,-0.6886703386785522,-0.9033465584623244,-1.1513030930625057,-1.4317776572685783,-1.7629334474112317,-2.181884637531504,-2.7730572355133085,-3.7544702812907818,-5.692396904594034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13059.753398936458,0.2191880462206396,2.1219235593186765,0.7326472104684629,0.0747374532591026,-0.2868636381721465,-0.5717347016821452,-0.8384619077430638,-1.1151769069021462,-1.431218077513045,-1.844985532568446,-2.509224798549433,-3.82216024698824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-23.01471405350881,1.7170191916542128,0.7390751588251786,-0.053722996200191,1.1848440785147831,2.250569582615093,3.289181930978707,4.410027189935406,5.690117519448356,7.186136488744212,8.888387202516684,10.520524159954302,10.95837520777058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
