,node_852.1_harmonico_60,node_852.1_harmonico_180,node_852.1_harmonico_300,node_852.1_harmonico_420,node_852.1_harmonico_540,node_852.1_harmonico_660,node_852.1_harmonico_780,node_852.1_harmonico_900,node_852.1_harmonico_1020,node_852.1_harmonico_1140,node_852.1_harmonico_1260,node_852.1_harmonico_1380,node_852.1_harmonico_1500
1,20914.119566572743,0.0304861342175064,0.0457797984944229,-0.0187212339172902,-0.0168219896647963,-0.0124309216200263,-0.0088794488394863,-0.0058499336433473,-0.0029974583478478,-4.5288282368686136e-05,0.0032603780362131,0.0071470293130157,0.011665510598802
3,-41828.90383917119,-0.0147316602300774,-0.0775113975749228,-0.0190532710109084,-0.0065993344912734,-0.0032940655856376,-0.0019979027871846,-0.0014119527105877,-0.0011735738753252,-0.0011672946351408,-0.0013786333850367,-0.0018717429020301,-0.0028355493616684
5,20914.784280761924,-0.0157544739874297,0.0317315990805,0.0377745049281946,0.0234213241560715,0.0157249872056644,0.0108773516266713,0.0072618863539356,0.0041710322231734,0.0012125829175094,-0.0018817446511766,-0.0052752864109854,-0.0088299612371319
7,-0.2586499602125917,0.0175849293910403,0.0059594939877862,-0.0211578613766918,-0.0151706331078643,-0.010642855985326,-0.0074821442948507,-0.0049731293687161,-0.0027212737198894,-0.0004752938367424,0.0019537853384986,0.0046729188006248,0.0074956961558325
9,-13072.31801528832,-0.0170759972876804,-0.0471834944390391,-0.0002800943496177,0.0038321340986076,0.0034433087929825,0.0025935358112939,0.0016688000524853,0.0006804843279646,-0.0004317864197486,-0.001766850423364,-0.0034767046833728,-0.005805818799719
11,13072.56755414614,-0.0010234625619871,0.0412795157809878,0.0218173338983661,0.0115375728277276,0.0072966335522278,0.00492548778704,0.0033060941782443,0.0020275555266122,0.0008937817106375,-0.000212807720839,-0.0013725658575109,-0.002615811237243
13,-13.797734500602555,0.8955019138408127,-0.6036628085976335,-1.7944513958571031,-1.1708545612391343,-0.8013784796157419,-0.5603537109601089,-0.3754972999248767,-0.2132865233597089,-0.055287856499442,0.1075871500657662,0.2661187590483694,0.3559012372372557
15,-13044.13591224115,-1.6360976843148718,-3.2829787362079985,0.1575830613147029,0.3258873114099245,0.2573914814802883,0.1804475784735976,0.1075630448794807,0.0345299690873223,-0.0459631405799212,-0.1463308909160542,-0.2940211431908326,-0.557344200147771
17,13059.749434551157,0.4839849411561476,3.710728586143976,1.6042567496708176,0.815864297182672,0.5131538949222577,0.348268180729302,0.2368933000141798,0.1493336401089844,0.0708489103431078,-0.0107890086308934,-0.1155959510651396,-0.2901873572336925
19,-23.01539046891624,1.484145784514586,-1.012521033479889,-2.9834741159793534,-1.945727055898303,-1.331535522682229,-0.9310150279998258,-0.6238943603428345,-0.3544392942381467,-0.0920272565459178,0.1783955551089415,0.4413599259601648,0.5894278567737701
21,-13025.854582440446,-2.7217879775378613,-5.453040016240432,0.2632526655227129,0.5417140682431624,0.4275705801101763,0.2996188042375439,0.1785030595714956,0.0571920835117133,-0.0764802334695091,-0.2431735962075174,-0.4886129213672751,-0.926698551555499
23,13051.366060455668,0.8091389079651428,6.171210789730325,2.66542428722562,1.3552563872926626,0.8523880850883149,0.5785097724590612,0.3935206100272304,0.248088305572148,0.117721364361028,-0.0179248078929799,-0.1922226813585863,-0.4830012495811815
25,-195.4742779887615,12.449068527593184,-8.62679277240024,-25.119313072802065,-16.365193337036256,-11.191804276551032,-7.820354307808082,-5.237155303102727,-2.973396797628007,-0.7722455448907,1.4917154781254112,3.687357049505149,4.913042803031365
27,-12696.756334279473,-22.94795319526924,-45.882778311646966,2.221575127249355,4.55240887116488,3.588284152903208,2.5110166180468605,1.4933053142936208,0.4761477973174272,-0.6420202446656268,-2.033426690051187,-4.079694097213916,-7.7329025836018
29,12897.094478116072,6.863289317680396,51.99471582175549,22.427161598961657,11.397469333244954,7.165347857410699,4.860544482630254,3.3040775486972063,2.081133302719605,0.986087447722978,-0.1515001566403674,-1.6110475688573416,-4.044728721853402
31,-12694.866383112572,-22.94602704960068,-45.8730826698218,2.2293399445093534,4.5584190692190125,3.593495577687187,2.515446376760417,1.496638582187957,0.4777980189149425,-0.6430159680272094,-2.0387006086974147,-4.09227382985153,-7.758945111842377
33,-396.3064064263838,25.19531660649928,-17.39964314219693,-50.57823199305156,-32.833749013766536,-22.350754310045343,-15.529053362465609,-10.32732314653794,-5.80987488248988,-1.472887727157937,2.9243048332555994,7.136537955006186,9.501780175173485
35,-12330.140652844011,-46.437160912696655,-92.82033620162528,4.306628225020466,9.006064158076818,7.05751233946727,4.895224248721408,2.876879831773647,0.8962891538369949,-1.2294132575377803,-3.804026536516598,-7.4973419790020515,-13.981533643240107
37,12707.838571740174,13.8704071267829,104.95484291564487,45.16090242064799,22.86829101576569,14.308186371896944,9.648015201577628,6.511601386829345,4.06784084877611,1.912812533601825,-0.273946521680977,-2.997927081523925,-7.423651983645159
39,-551.8052044981234,35.28638788533097,-24.16658273908147,-70.25542403937082,-45.37798068923371,-30.685663456272483,-21.146262546854224,-13.923578379320611,-7.733407194924829,-1.901332178717843,3.882840497601567,9.306200080649967,12.318922535257627
41,-12039.604519018194,-64.9740224476716,-129.72528569962083,5.7979821073391244,12.316541309377202,9.581924705701852,6.577257329700985,3.812554249164216,1.1581106299512418,-1.6085111455585264,-4.845578053961222,-9.335121604819063,-17.02646740902925
43,12553.734940672066,19.37274692048956,146.43684897744828,62.823384861239454,31.664155018127005,19.68716098328224,13.169279607736415,8.800966670021735,5.432753545556826,2.519194788887656,-0.3482454216515909,-3.77787313584172,-9.139998625849186
