,node_840.2_harmonico_60,node_840.2_harmonico_180,node_840.2_harmonico_300,node_840.2_harmonico_420,node_840.2_harmonico_540,node_840.2_harmonico_660,node_840.2_harmonico_780,node_840.2_harmonico_900,node_840.2_harmonico_1020,node_840.2_harmonico_1140,node_840.2_harmonico_1260,node_840.2_harmonico_1380,node_840.2_harmonico_1500,node_840.2_harmonico_1620,node_840.2_harmonico_1740,node_840.2_harmonico_1860,node_840.2_harmonico_1980,node_840.2_harmonico_2100,node_840.2_harmonico_2220,node_840.2_harmonico_2340,node_840.2_harmonico_2460,node_840.2_harmonico_2580,node_840.2_harmonico_2700,node_840.2_harmonico_2820,node_840.2_harmonico_2940
1,20914.134401590603,-0.0008273248966657,0.042876047371755,0.0265163192315092,0.0140775575114546,0.0095198367515535,0.0072755274789207,0.0059653705440193,0.0051213103458098,0.0045444769502007,0.0041362880103396,0.0038398180682666,0.0036083964089556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-41828.91830290313,0.000647838078421,-0.0881118135108689,-0.046113399077247,-0.024843397422812,-0.0169311423136057,-0.012955067363831,-0.0105893273373712,-0.0090314898371021,-0.0079346221217399,-0.0071236554905528,-0.0064991668875897,-0.0059987524124785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20914.78390947935,0.0001794868182447,0.045235766139114,0.0195970798457328,0.0107658399113591,0.0074113055620511,0.0056795398849099,0.0046239567933513,0.0039101794912914,0.0033901451715391,0.0029873674802124,0.0026593488193231,0.0023903560035234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.257961808849269,-0.0004845704572106,-0.0005817862434323,0.0028302579189996,0.001378324422046,0.0008863590573481,0.0006728655858888,0.0005645785460652,0.0005075895425208,0.0004814093586244,0.000477205223003,0.0004888533711799,0.0005012224531834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-13072.32266484378,0.0009581707211283,-0.0490612908763849,-0.0275481262788854,-0.0147797868362453,-0.0100417142166722,-0.0076765642296289,-0.0062788217029455,-0.0053654157668513,-0.0047284045127592,-0.0042633167171442,-0.0039108669239384,-0.0036326861882926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13072.57151554674,-0.0007930478040518,0.0507808329312541,0.0253137834863522,0.0137429640278683,0.0093965815637868,0.0071916019186842,0.0058692331060959,0.0049913914598247,0.0043673091796293,0.0039001428526694,0.0035348214677572,0.0032379333059823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-13.797053404404624,-0.0392620683650029,-0.1352302036190928,0.0802051048097688,0.0259060114596819,0.0136887248527732,0.0105717992748852,0.0102786432709743,0.0113454727536585,0.013429981722325,0.0164799119595989,0.0201666140904847,0.0224704509756984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-13044.140561379209,-0.5718909620619905,-4.276548919342656,-1.9725790565120744,-1.0288628337218544,-0.6985244309435991,-0.5366052264614637,-0.4412313967638167,-0.3785822847871442,-0.3343199604180627,-0.3012900576637997,-0.2756430658616178,-0.2558792925709215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13059.753398936458,0.5644494267119418,4.5756673543170345,1.922298116207396,1.0189184056880698,0.6978151708060938,0.5380569983601531,0.4429942092564267,0.3802155400149875,0.3359304022898243,0.3032268730464328,0.2780101591535407,0.2569009990314408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-23.01471405350881,-0.0652561493492528,-0.2255248371972245,0.1320529231156871,0.0423253693442947,0.0222488185500674,0.0171858329203866,0.0167682760501628,0.0185872801308399,0.0220847730327484,0.0271792925416939,0.0333259440042009,0.0371617981035814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
