,node_860.1_harmonico_60,node_860.1_harmonico_180,node_860.1_harmonico_300,node_860.1_harmonico_420,node_860.1_harmonico_540,node_860.1_harmonico_660,node_860.1_harmonico_780,node_860.1_harmonico_900,node_860.1_harmonico_1020,node_860.1_harmonico_1140,node_860.1_harmonico_1260,node_860.1_harmonico_1380,node_860.1_harmonico_1500,node_860.1_harmonico_1620,node_860.1_harmonico_1740,node_860.1_harmonico_1860,node_860.1_harmonico_1980,node_860.1_harmonico_2100,node_860.1_harmonico_2220,node_860.1_harmonico_2340,node_860.1_harmonico_2460,node_860.1_harmonico_2580,node_860.1_harmonico_2700,node_860.1_harmonico_2820,node_860.1_harmonico_2940
1,20914.134401590603,0.0333835249608515,0.049896767261513,-0.0245189244739786,-0.02341843274452,-0.0196334444306499,-0.0170114130403367,-0.0152663555197511,-0.0141102695177133,-0.0133708015022284,-0.0129373559364417,-0.0126994981928212,-0.0124524198947931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-41828.91830290313,-0.0166759954764373,-0.088183277446457,-0.0214381407456575,-0.0071779721138315,-0.0033163019723662,-0.0017051209480896,-0.0008499987182038,-0.0003151750968455,6.810303883211592e-05,0.0003817626328694,0.0006793667175672,0.001016788449262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20914.78390947935,-0.016707529484415,0.0382865101849441,0.0459570652196313,0.0305964048583538,0.0229497464030168,0.0187165339884271,0.0161163542379563,0.0144254446145605,0.0133026984633958,0.0125555933035731,0.0120201314752539,0.0114356314455295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.257961808849269,0.0190523088948893,0.0051225684180845,-0.0264276446050921,-0.0203911009203967,-0.0161280768988493,-0.0135690775142814,-0.0119529934871052,-0.0109029676575247,-0.010225564716499,-0.0098007741389156,-0.0095034026037717,-0.0090954201994467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-13072.32266484378,-0.0189161240369977,-0.0528634372515847,0.0009783653168726,0.0060909664530382,0.0061408724319371,0.0057544322950854,0.005404070269309,0.0051499003082996,0.0049934750939467,0.0049309287265963,0.0049627936000366,0.0050942471258361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13072.57151554674,-0.0007127508517872,0.0478196665676453,0.0258871128353842,0.0145223735366399,0.0100756928691545,0.0078047753015669,0.0064519180154107,0.005570494138529,0.0049652358797809,0.004536641553215,0.0042229364441038,0.0039648213745826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-13.797053404404624,0.9523992618940924,-0.8035926502717375,-2.2076086850842627,-1.553543738195463,-1.196835988302391,-0.9970890249703016,-0.8756850120948076,-0.7988326763055591,-0.7493991750433053,-0.7149794685416669,-0.6783636094608548,-0.6038456937685421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-13044.140561379209,-1.8054782577034945,-3.6596645815169295,0.2853055962561131,0.503626812942033,0.4563614168716509,0.4050288710718679,0.3660460912069284,0.3383173879215765,0.3205891327520204,0.3142599608370753,0.3265541647788735,0.3764342151368147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13059.753398936458,0.561964200314729,4.259929661267079,1.8762376260309688,1.0020365038829917,0.6830229524046628,0.5233464783777383,0.428064837162112,0.3652836455629305,0.3221883991676793,0.294437126402456,0.2847584152913827,0.3057109487271294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-23.01471405350881,1.578207814211175,-1.3459583295399196,-3.670123011262651,-2.581501528891916,-1.988451087678308,-1.6564666822230112,-1.4547229335134184,-1.3270225867428205,-1.2448744765854751,-1.187637529613469,-1.1266514853956382,-1.002443619367236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
