,node_852.3_harmonico_60,node_852.3_harmonico_180,node_852.3_harmonico_300,node_852.3_harmonico_420,node_852.3_harmonico_540,node_852.3_harmonico_660,node_852.3_harmonico_780,node_852.3_harmonico_900,node_852.3_harmonico_1020,node_852.3_harmonico_1140,node_852.3_harmonico_1260,node_852.3_harmonico_1380,node_852.3_harmonico_1500,node_852.3_harmonico_1620,node_852.3_harmonico_1740,node_852.3_harmonico_1860,node_852.3_harmonico_1980,node_852.3_harmonico_2100,node_852.3_harmonico_2220,node_852.3_harmonico_2340,node_852.3_harmonico_2460,node_852.3_harmonico_2580,node_852.3_harmonico_2700,node_852.3_harmonico_2820,node_852.3_harmonico_2940
0,36225.02843437387,-0.0098409464255134,0.0204630190710847,0.024493169035322,0.0141162056033256,0.0091845672717208,0.0062071435916745,0.0040335559109443,0.0022013842125584,0.0004621025820177,-0.0013744143165122,-0.0035316161544481,-0.0063878313764129,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.3181580719983684,0.0191141468682828,-0.0482673557459201,-0.043496289081504,-0.0248512307259881,-0.0159637172395653,-0.0104802653050261,-0.0063983660981881,-0.0029085917916628,0.0004209883313225,0.0038975779156339,0.007811018910312,0.012503524895426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-36224.710276302016,-0.0092732004427697,0.0278043366748354,0.019003120046177,0.0107350251226641,0.0067791499678434,0.0042731217133512,0.0023648101872434,0.0007072075791041,-0.0008830909133402,-0.0025231635991214,-0.0042794027558639,-0.0061156935190141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,15094.72797814517,-0.000366862900086,-0.0026475687048756,0.0022499744172341,0.001390104757809,0.0009892600013036,0.0007938372177923,0.0006849788521511,0.0006170747133607,0.0005645337790691,0.000496647697,0.0003405503396936,-0.0001060566116945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-7547.564515825301,0.0112176631975139,-0.0253742043242091,-0.0256461620425891,-0.0147214946246608,-0.0094973050679695,-0.0062924755155487,-0.0039180978902921,-0.0018926723323223,4.186455431950538e-05,0.0020718987881773,0.0043796916318911,0.0071949479834962,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-7547.189825653954,-0.0113255131801199,0.0285771729576339,0.023916140669739,0.0136461129998578,0.0087296544886988,0.0056712871023786,0.0033819210455676,0.001420009942285,-0.0004495445620002,-0.0023913201174292,-0.0045542731638713,-0.0070998293375531,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,15058.04592867804,0.0022624934046111,-0.2068640003408858,0.0688712416862527,0.0382347964629243,0.0312129877371902,0.0324270539810012,0.0371597567055308,0.0440313481697919,0.0520004132772192,0.0582367904849227,0.0532894110231005,0.0096668691423323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-7551.801813922378,0.3994240079702952,-2.6995701855562766,-2.0283857474912583,-1.1284939322679357,-0.7226820202926154,-0.476866656444695,-0.2944711239656699,-0.1378618602203979,0.0124410413984342,0.1691172297544341,0.3407452905448114,0.5298527208602566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-7524.187542251141,-0.4758728665154997,3.03802305733178,2.0009917116166904,1.1132523711925637,0.7114435779562862,0.466365887795964,0.2847104473489499,0.1300029304596626,-0.0171078867622065,-0.1712089199300246,-0.3489537635616416,-0.5764779392607874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,15033.332597864846,0.0040368831076195,-0.3437819989170042,0.1135246549407386,0.0629245168952915,0.0514656977946631,0.0536267625182128,0.0616076231493496,0.0731345077627108,0.0864858423380864,0.0969567238093615,0.0888141742931141,0.0162855965772157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-7554.901299249231,0.6598132607411296,-4.492633709823419,-3.371352951325427,-1.875353525124688,-1.2009108785934512,-0.7923989431999301,-0.4892790981180315,-0.2290056996662309,0.0207900671733861,0.2811653785595895,0.5663309080016493,0.8803601648921526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
